303.0,1425879141991975785
282.0,1425879141998720170
288.0,1425879142005403520
297.0,1425879142012147905
338.0,1425879142018831254
313.0,1425879142025575639
328.0,1425879142032289506
274.0,1425879142039003373
328.0,1425879142045686723
277.0,1425879142052400590
339.0,1425879142059114457
297.0,1425879142065858842
289.0,1425879142072572709
283.0,1425879142079286576
304.0,1425879142085969926
334.0,1425879142092683793
274.0,1425879142099428178
322.0,1425879142106111528
274.0,1425879142112825395
334.0,1425879142119569780
305.0,1425879142126253129
341.0,1425879142132966996
290.0,1425879142139711381
295.0,1425879142146394731
339.0,1425879142153108598
312.0,1425879142159852983
329.0,1425879142166536332
274.0,1425879142173250199
328.0,1425879142179994584
278.0,1425879142186677934
339.0,1425879142193391801
299.0,1425879142200136186
288.0,1425879142206819535
285.0,1425879142213533403
304.0,1425879142220277787
336.0,1425879142226961137
276.0,1425879142233705522
323.0,1425879142240419389
276.0,1425879142247133256
334.0,1425879142253847123
283.0,1425879142260530473
342.0,1425879142267274858
293.0,1425879142273958207
297.0,1425879142280702592
281.0,1425879142287385942
312.0,1425879142294130326
331.0,1425879142300844194
276.0,1425879142307558061
317.0,1425879142314271928
278.0,1425879142320985795
339.0,1425879142327669145
301.0,1425879142334413530
342.0,1425879142341127397
286.0,1425879142347810746
303.0,1425879142354555131
337.0,1425879142361268998
320.0,1425879142367952348
324.0,1425879142374666215
275.0,1425879142381410600
333.0,1425879142388093949
282.0,1425879142394838334
341.0,1425879142401521684
293.0,1425879142408235551
295.0,1425879142414979936
281.0,1425879142421663285
310.0,1425879142428407670
331.0,1425879142435121537
275.0,1425879142441835405
317.0,1425879142448549272
277.0,1425879142455232621
338.0,1425879142461977006
287.0,1425879142468660356
342.0,1425879142475404741
286.0,1425879142482088090
302.0,1425879142488801957
277.0,1425879142495546342
318.0,1425879142502229692
324.0,1425879142508974076
274.0,1425879142515687944
309.0,1425879142522371293
281.0,1425879142529115678
340.0,1425879142535829545
293.0,1425879142542543412
340.0,1425879142549257280
281.0,1425879142555971147
308.0,1425879142562654496
331.0,1425879142569398881
323.0,1425879142576112748
317.0,1425879142582796098
274.0,1425879142589540483
336.0,1425879142596223832
284.0,1425879142602968217
340.0,1425879142609682084
285.0,1425879142616365434
300.0,1425879142623079301
275.0,1425879142629793168
315.0,1425879142636537553
324.0,1425879142643220903
273.0,1425879142649965287
308.0,1425879142656679155
277.0,1425879142663362504
339.0,1425879142670106889
290.0,1425879142676820756
339.0,1425879142683504106
280.0,1425879142690248491
306.0,1425879142696931840
273.0,1425879142703645707
322.0,1425879142710390092
317.0,1425879142717073442
274.0,1425879142723787309
301.0,1425879142730531694
282.0,1425879142737215043
339.0,1425879142743928910
285.0,1425879142750673295
336.0,1425879142757356645
274.0,1425879142764070512
313.0,1425879142770814897
324.0,1425879142777528764
328.0,1425879142784212114
308.0,1425879142790956498
275.0,1425879142797670366
338.0,1425879142804353715
288.0,1425879142811098100
339.0,1425879142817781449
280.0,1425879142824495317
304.0,1425879142831239701
273.0,1425879142837953569
321.0,1425879142844636918
318.0,1425879142851350785
273.0,1425879142858095170
302.0,1425879142864778520
281.0,1425879142871522905
340.0,1425879142878236772
295.0,1425879142884950639
336.0,1425879142891633989
274.0,1425879142898378373
312.0,1425879142905092241
272.0,1425879142911806108
327.0,1425879142918519975
310.0,1425879142925233842
275.0,1425879142931917192
294.0,1425879142938661576
287.0,1425879142945344926
339.0,1425879142952089311
280.0,1425879142958803178
332.0,1425879142965517045
272.0,1425879142972200395
320.0,1425879142978944780
