67.0,1425879251528696788
68.0,1425879251555552257
69.0,1425879251589121593
68.0,1425879251636149181
69.0,1425879251736857189
68.0,1425879251797251476
69.0,1425879251810679210
68.0,1425879251850992931
69.0,1425879251884562267
68.0,1425879251931559337
69.0,1425879251965098156
68.0,1425879251978525890
67.0,1425879252085978283
68.0,1425879252092692150
69.0,1425879252112833751
68.0,1425879252126230968
69.0,1425879252146403087
70.0,1425879252193369640
71.0,1425879252247080578
70.0,1425879252267252697
71.0,1425879252294077648
72.0,1425879252307505382
71.0,1425879252314249767
72.0,1425879252320933117
71.0,1425879252334360851
72.0,1425879252341074718
73.0,1425879252367960705
72.0,1425879252374644054
73.0,1425879252401530040
72.0,1425879252421671642
73.0,1425879252448496593
72.0,1425879252455240978
73.0,1425879252475382580
74.0,1425879252529093517
73.0,1425879252535807384
74.0,1425879252623057140
73.0,1425879252629801525
74.0,1425879252676798595
73.0,1425879252683512462
74.0,1425879252703623546
73.0,1425879252710337413
74.0,1425879252723795665
75.0,1425879252777476085
76.0,1425879252844645275
75.0,1425879252864756359
76.0,1425879252871500744
77.0,1425879252905039562
76.0,1425879252918467296
77.0,1425879252945322765
78.0,1425879252972178234
77.0,1425879252978922619
78.0,1425879253005747570
77.0,1425879253019205822
78.0,1425879253046061290
79.0,1425879253106455578
80.0,1425879253133341564
81.0,1425879253153483165
80.0,1425879253166880382
81.0,1425879253180308117
80.0,1425879253207163585
81.0,1425879253227335705
80.0,1425879253234019054
81.0,1425879253274332775
80.0,1425879253301157726
81.0,1425879253314585460
80.0,1425879253328013195
81.0,1425879253341440929
80.0,1425879253489146007
81.0,1425879253536143078
80.0,1425879253542887462
81.0,1425879253569742931
80.0,1425879253576426281
81.0,1425879253583140148
80.0,1425879253589884533
81.0,1425879253630137218
82.0,1425879253663706554
81.0,1425879253670450939
82.0,1425879253703989757
81.0,1425879253710734142
82.0,1425879253717417492
81.0,1425879253724161876
82.0,1425879253730845226
83.0,1425879253737589611
82.0,1425879253744272960
83.0,1425879253751017345
84.0,1425879253771158947
85.0,1425879253791270031
84.0,1425879253811442150
85.0,1425879253818125499
84.0,1425879253824869884
85.0,1425879253838297619
84.0,1425879253844980968
85.0,1425879253871866955
84.0,1425879253878550304
83.0,1425879253891978038
82.0,1425879253932291759
83.0,1425879253945688976
81.0,1425879253959116710
82.0,1425879253979288830
81.0,1425879253985972179
82.0,1425879254012827648
81.0,1425879254019572033
80.0,1425879254059855236
81.0,1425879254066569103
80.0,1425879254093424572
81.0,1425879254100138439
82.0,1425879254140421642
83.0,1425879254147135509
82.0,1425879254153849376
83.0,1425879254160532726
82.0,1425879254167277111
83.0,1425879254173990978
84.0,1425879254200815929
85.0,1425879254214243663
86.0,1425879254234415783
85.0,1425879254241099132
86.0,1425879254247843517
87.0,1425879254321665538
86.0,1425879254341837658
87.0,1425879254348521007
88.0,1425879254368693126
87.0,1425879254375376476
88.0,1425879254395548595
87.0,1425879254402262462
88.0,1425879254415690197
87.0,1425879254435831798
88.0,1425879254442515148
87.0,1425879254449259533
88.0,1425879254455942882
87.0,1425879254462687267
88.0,1425879254489542736
87.0,1425879254502970470
88.0,1425879254516398205
87.0,1425879254529825939
88.0,1425879254590250744
87.0,1425879254603678478
86.0,1425879254643961681
87.0,1425879254650645031
86.0,1425879254690958751
87.0,1425879254697642101
86.0,1425879254704386486
87.0,1425879254711100353
88.0,1425879254811808361
89.0,1425879254872202648
88.0,1425879254885660900
89.0,1425879255019907726
88.0,1425879255026652111
89.0,1425879255033365978
90.0,1425879255100474132
89.0,1425879255107218517
90.0,1425879255113932384
91.0,1425879255154215587
92.0,1425879255181040538
91.0,1425879255201212658
92.0,1425879255207926525
91.0,1425879255214640392
92.0,1425879255288492931
91.0,1425879255295176281
92.0,1425879255301920665
93.0,1425879255355631603
92.0,1425879255375773205
93.0,1425879255382456554
94.0,1425879255389200939
95.0,1425879255422739757
96.0,1425879255463022960
97.0,1425879255476450695
98.0,1425879255489908947
97.0,1425879255496622814
98.0,1425879255503336681
99.0,1425879255510050548
98.0,1425879255523447765
97.0,1425879255530192150
98.0,1425879255536875499
99.0,1425879255543619884
98.0,1425879255550303234
97.0,1425879255563730968
98.0,1425879255570475353
97.0,1425879255577189220
96.0,1425879255597300304
97.0,1425879255604044689
96.0,1425879255637583507
95.0,1425879255664469494
94.0,1425879255684611095
93.0,1425879255771891369
94.0,1425879255792032970
93.0,1425879255812144054
94.0,1425879255818888439
93.0,1425879255825571788
94.0,1425879255892710460
93.0,1425879255899454845
94.0,1425879255906168712
95.0,1425879255912882580
94.0,1425879255919565929
95.0,1425879255926310314
94.0,1425879255932993663
95.0,1425879255939738048
96.0,1425879255966593517
95.0,1425879255973307384
94.0,1425879256006876720
95.0,1425879256067271007
94.0,1425879256080729259
95.0,1425879256100840343
94.0,1425879256107584728
95.0,1425879256114298595
94.0,1425879256121012462
93.0,1425879256194865001
94.0,1425879256201578869
93.0,1425879256208292736
92.0,1425879256295573009
91.0,1425879256335856212
90.0,1425879256389567150
89.0,1425879256463419689
90.0,1425879256543955578
89.0,1425879256550699962
