307.0,1425879158011276211
329.0,1425879158017959561
188.0,1425879158024703946
347.0,1425879158031417813
202.0,1425879158038101163
370.0,1425879158044845547
245.0,1425879158051559415
370.0,1425879158058242764
208.0,1425879158064987149
281.0,1425879158071670498
349.0,1425879158078414883
327.0,1425879158085128750
312.0,1425879158091842618
191.0,1425879158098556485
360.0,1425879158105239834
214.0,1425879158111984219
373.0,1425879158118698086
226.0,1425879158125381436
255.0,1425879158132125821
197.0,1425879158138839688
304.0,1425879158145523038
333.0,1425879158152267422
187.0,1425879158158981290
293.0,1425879158165664639
199.0,1425879158172409024
370.0,1425879158179122891
248.0,1425879158185806241
372.0,1425879158192550625
209.0,1425879158199264493
276.0,1425879158205947842
352.0,1425879158212661709
324.0,1425879158219406094
317.0,1425879158226089444
189.0,1425879158232833829
359.0,1425879158239547696
210.0,1425879158246231045
374.0,1425879158252975430
228.0,1425879158259658780
367.0,1425879158266403165
197.0,1425879158273086514
299.0,1425879158279830899
337.0,1425879158286544766
343.0,1425879158293228116
298.0,1425879158299972500
196.0,1425879158306686368
370.0,1425879158313369717
227.0,1425879158320114102
373.0,1425879158326797452
212.0,1425879158333511319
273.0,1425879158340255704
190.0,1425879158346939053
321.0,1425879158353683438
320.0,1425879158360366788
188.0,1425879158367111172
276.0,1425879158373794522
207.0,1425879158380538907
373.0,1425879158387252774
232.0,1425879158393936123
368.0,1425879158400649991
199.0,1425879158407394375
295.0,1425879158414077725
340.0,1425879158420822110
338.0,1425879158427505459
301.0,1425879158434219327
194.0,1425879158440963711
367.0,1425879158447647061
223.0,1425879158454391446
373.0,1425879158461074795
214.0,1425879158467819180
356.0,1425879158474502530
190.0,1425879158481246915
317.0,1425879158487960782
322.0,1425879158494644131
353.0,1425879158501388516
281.0,1425879158508071866
205.0,1425879158514816250
373.0,1425879158521499600
242.0,1425879158528213467
369.0,1425879158534957852
200.0,1425879158541641202
290.0,1425879158548385586
186.0,1425879158555099454
334.0,1425879158561782803
304.0,1425879158568527188
192.0,1425879158575241055
258.0,1425879158581924405
220.0,1425879158588668790
373.0,1425879158595382657
217.0,1425879158602066006
359.0,1425879158608810391
191.0,1425879158615493741
313.0,1425879158622238125
325.0,1425879158628951993
350.0,1425879158635665860
283.0,1425879158642379727
202.0,1425879158649093594
371.0,1425879158655807461
238.0,1425879158662490811
370.0,1425879158669235196
202.0,1425879158675918545
344.0,1425879158682662930
185.0,1425879158689376797
331.0,1425879158696090665
307.0,1425879158702774014
363.0,1425879158709518399
262.0,1425879158716201748
215.0,1425879158722946133
373.0,1425879158729629483
257.0,1425879158736373868
361.0,1425879158743087735
191.0,1425879158749801602
308.0,1425879158756515469
185.0,1425879158763229336
348.0,1425879158769943204
286.0,1425879158776657071
198.0,1425879158783370938
241.0,1425879158790084805
233.0,1425879158796798672
371.0,1425879158803482022
204.0,1425879158810226407
348.0,1425879158816909756
185.0,1425879158823654141
327.0,1425879158830368008
310.0,1425879158837081875
361.0,1425879158843765225
266.0,1425879158850509610
212.0,1425879158857192959
373.0,1425879158863937344
254.0,1425879158870620694
363.0,1425879158877365079
193.0,1425879158884048428
331.0,1425879158890762295
184.0,1425879158897506680
346.0,1425879158904190030
291.0,1425879158910934415
370.0,1425879158917617764
245.0,1425879158924362149
231.0,1425879158931045498
371.0,1425879158937759366
276.0,1425879158944503750
350.0,1425879158951187100
186.0,1425879158957900967
324.0,1425879158964645352
187.0,1425879158971328702
358.0,1425879158978073086
271.0,1425879158984786954
209.0,1425879158991470303
225.0,1425879158998184170
251.0,1425879159004928555
365.0,1425879159011611905
194.0,1425879159018325772
335.0,1425879159025070157
184.0,1425879159031753506
342.0,1425879159038467373
295.0,1425879159045211758
369.0,1425879159051895108
248.0,1425879159058608975
226.0,1425879159065353360
372.0,1425879159072036709
273.0,1425879159078750577
353.0,1425879159085494961
186.0,1425879159092178311
318.0,1425879159098892178
186.0,1425879159105636563
357.0,1425879159112319913
274.0,1425879159119064297
373.0,1425879159125778165
228.0,1425879159132461514
248.0,1425879159139205899
367.0,1425879159145889248
297.0,1425879159152633633
338.0,1425879159159316983
184.0,1425879159166061368
340.0,1425879159172744717
193.0,1425879159179458584
369.0,1425879159186202969
253.0,1425879159192886319
224.0,1425879159199630704
211.0,1425879159206314053
269.0,1425879159213058438
355.0,1425879159219741788
188.0,1425879159226486172
321.0,1425879159233200040
185.0,1425879159239913907
354.0,1425879159246627774
277.0,1425879159253341641
373.0,1425879159260024991
232.0,1425879159266769375
243.0,1425879159273452725
369.0,1425879159280197110
293.0,1425879159286910977
341.0,1425879159293594327
185.0,1425879159300338711
302.0,1425879159307022061
192.0,1425879159313766446
367.0,1425879159320480313
256.0,1425879159327163663
374.0,1425879159333908047
215.0,1425879159340591397
265.0,1425879159347335782
358.0,1425879159354049649
314.0,1425879159360732998
324.0,1425879159367477383
185.0,1425879159374160733
352.0,1425879159380905118
202.0,1425879159387618985
373.0,1425879159394332852
235.0,1425879159401016202
240.0,1425879159407760586
200.0,1425879159414474454
288.0,1425879159421188321
343.0,1425879159427902188
185.0,1425879159434585538
305.0,1425879159441329922
190.0,1425879159448043790
365.0,1425879159454757657
259.0,1425879159461441006
374.0,1425879159468185391
217.0,1425879159474868741
259.0,1425879159481613125
360.0,1425879159488326993
310.0,1425879159495040860
327.0,1425879159501754727
184.0,1425879159508468594
285.0,1425879159515182461
198.0,1425879159521896329
371.0,1425879159528610196
238.0,1425879159535324063
371.0,1425879159542037930
201.0,1425879159548751797
283.0,1425879159555465665
347.0,1425879159562179532
329.0,1425879159568893399
308.0,1425879159575576748
187.0,1425879159582321133
362.0,1425879159589035000
212.0,1425879159595748868
374.0,1425879159602432217
220.0,1425879159609176602
254.0,1425879159615859952
190.0,1425879159622604336
305.0,1425879159629318204
330.0,1425879159636032071
183.0,1425879159642745938
289.0,1425879159649459805
195.0,1425879159656173672
371.0,1425879159662887540
242.0,1425879159669570889
372.0,1425879159676315274
204.0,1425879159682998623
278.0,1425879159689743008
350.0,1425879159696426358
326.0,1425879159703170743
313.0,1425879159709854092
186.0,1425879159716598477
268.0,1425879159723281827
