46.0,1425879237671276239
45.0,1425879237738414911
44.0,1425879237772014765
43.0,1425879237839153437
42.0,1425879237879406122
43.0,1425879237886150507
42.0,1425879237892864374
41.0,1425879238409832148
42.0,1425879238416515497
41.0,1425879238423229364
42.0,1425879238470226435
41.0,1425879238476970820
42.0,1425879238483654169
41.0,1425879238537395624
40.0,1425879238570934443
41.0,1425879238584362177
40.0,1425879238591106562
41.0,1425879238671642450
42.0,1425879238685100702
41.0,1425879238711956171
40.0,1425879238738781122
41.0,1425879238779094843
40.0,1425879238799205927
41.0,1425879238826061396
40.0,1425879238879802851
41.0,1425879238886516718
40.0,1425879238893230585
41.0,1425879238906658320
40.0,1425879238913341669
41.0,1425879238920086054
40.0,1425879238926769404
41.0,1425879238933513788
40.0,1425879238946941523
41.0,1425879238953624872
42.0,1425879239007335810
43.0,1425879239443737177
42.0,1425879239450481562
43.0,1425879239457164911
42.0,1425879239463909296
43.0,1425879239517620234
42.0,1425879239524303583
41.0,1425879239584758906
40.0,1425879239631725458
41.0,1425879239678753046
40.0,1425879239705608515
39.0,1425879239739177851
40.0,1425879239766033320
39.0,1425879239839885859
38.0,1425879239860027460
39.0,1425879239880169062
40.0,1425879239906994013
39.0,1425879240115123896
38.0,1425879240135265497
37.0,1425879240175548700
38.0,1425879240182293085
37.0,1425879240189006952
36.0,1425879240316539911
37.0,1425879240363567499
36.0,1425879240370281366
35.0,1425879240403850702
34.0,1425879240605266718
33.0,1425879240618694452
34.0,1425879240679088739
33.0,1425879240726085810
34.0,1425879240732830195
33.0,1425879240739544062
34.0,1425879240752971796
33.0,1425879240779827265
31.0,1425879240880504755
30.0,1425879240961101679
31.0,1425879241001384882
33.0,1425879241108776239
34.0,1425879241162487177
35.0,1425879241182659296
36.0,1425879241229625849
37.0,1425879241243084101
38.0,1425879241337078241
39.0,1425879241370647577
40.0,1425879241424358515
41.0,1425879241464611200
42.0,1425879241518322138
41.0,1425879241719738154
40.0,1425879241733165888
39.0,1425879241746624140
38.0,1425879241760051874
37.0,1425879241773479609
36.0,1425879241793590693
37.0,1425879241807048945
36.0,1425879241813732294
35.0,1425879241854015497
34.0,1425879241860759882
33.0,1425879241867473749
31.0,1425879241880901484
30.0,1425879241894329218
29.0,1425879241901012568
28.0,1425879241921184687
27.0,1425879241934581904
26.0,1425879241941326288
25.0,1425879241954754023
24.0,1425879241974895624
23.0,1425879241988323359
22.0,1425879242015178827
23.0,1425879242021892695
24.0,1425879242082317499
25.0,1425879242102459101
26.0,1425879242176311640
27.0,1425879242196422724
26.0,1425879242230022577
25.0,1425879242236705927
24.0,1425879242250164179
23.0,1425879242256878046
21.0,1425879242276989130
23.0,1425879242303844599
22.0,1425879242344158320
20.0,1425879242357555536
